2016-01-14 16:31:53,News team's car targeted while crew covers press conference on ROBBERY https://t.co/q5YdWu8gks #car #robbery #carcover #crime,"Pittsburg, CA, USA"
2016-01-14 16:24:10,"Silent, Complacent #Crowd Watches Girl Violently Beaten in #Train #Robbery https://t.co/X67o3zldoo #freestyle",Anywhere belle face
2016-01-14 16:16:25,Groves homeowner shot in arm in home #robbery attempt - Jan 14 @ 11:16 AM ET  https://t.co/OOsHD9EACV,USA
2016-01-14 16:09:08,they gunna learn today! lol #powerball #lottery #jackpot #winning #robbery #InYoBushes #GrimeyLife #instacomedy #in… https://t.co/8N6Kf2WXzG,Ghana
2016-01-14 16:00:49,#Robbery at #Asda Killingbeck!! https://t.co/uEeg7Gf0ad https://t.co/thhxTHsYyu,Leeds
2016-01-14 15:56:58,RT PulpNews: #Phoenix #police: 2007 #robbery could lead to #killers - Jan 14 @ 10:54 AM ET … https://t.co/0z1PvJVdpf,
2016-01-14 15:54:33,#Phoenix #police: 2007 #robbery could lead to #killers - Jan 14 @ 10:54 AM ET  https://t.co/1RkwA2tg7W,USA
2016-01-14 15:24:27,#Police #Investigate #Robbery At Monroeville Convenience Store - Jan 14 @ 10:24 AM ET  https://t.co/Ctc58MnFQ1,USA
2016-01-14 14:42:05,"Taking #Highway #Robbery to a whole new level!

'Missing a Road in #Russia? This May Be Why . . . . #MOSCOW —... https://t.co/dWtKs4mjkO",Georgetown
2016-01-14 14:38:38,Three Men Convicted Over #HattonGarden Raid https://t.co/swOdyjTEMY #robbery #security #diamonds #mediabodyguard https://t.co/dLgmxoNE2y,"London, England"
2016-01-14 14:31:20,"OR Man in #TieDye commits #Bank #Robbery, gets caught hiding behind #ChristmasTree  ~ See: https://t.co/VXkgiPMkEi https://t.co/iIKHoUjt6k",Miami-Dade County
2016-01-14 14:29:55,"#Robbery #victim, bystander #chase down #suspect resulting in arrest - Jan 14 @ 9:29 AM ET  https://t.co/Y24b9Nn24I",USA
2016-01-14 14:17:08,#Crime Stoppers seeks #suspect in armed #robbery - Jan 14 @ 9:16 AM ET  https://t.co/51Jk5Ue2AY,USA
2016-01-14 13:55:48,RT @LeonardCheshire: Police in Tennessee bought a month's worth of shopping for a #disabled man left hungry for days after a #robbery: http…,
2016-01-14 13:51:32,#Mississauga man charged with #robbery spree – again https://t.co/Rn7YISru80,"Toronto, ON"
2016-01-14 13:44:24,$529.50 for two textbooks #Robbery,Where TF Im At!
2016-01-14 13:27:52,"#Salem County #police stay proactive after #robbery, frequent burglaries - Jan 14 @ 8:27 AM ET  https://t.co/HO6haaSlfN",USA
2016-01-14 13:09:17,"Bay Shore #bank #robbery #suspects held after pursuit expected to be arraigned, #police sa - Jan 14 @ 8:09 AM ET  https://t.co/UCiETLLNIm",USA
2016-01-14 12:43:23,RT @LeonardCheshire: Police in Tennessee bought a month's worth of shopping for a #disabled man left hungry for days after a #robbery: http…,"Londres, Inglaterra"
2016-01-14 12:40:37,"RT @CKOMNews: ICYMI: 4th suspect in downtown Saskatoon jewelry heist identified #yxe #robbery
 https://t.co/FgAcL0EbkY","Saskatchewan, Canada "
2016-01-14 12:39:19,"ICYMI: 4th suspect in downtown Saskatoon jewelry heist identified #yxe #robbery
 https://t.co/FgAcL0EbkY","Saskatoon, Canada"
2016-01-14 12:37:44,"#Police foil #robbery attack, kill two in #Ogoniland https://t.co/SFAAleGkyO #metro #news #petrolstation",Anywhere belle face
2016-01-14 12:37:05,Got charged £40 by @O2 as my phone had downloaded 9mb of data in Brazil before I had chance to turn off my data roaming... #robbery,"Birmingham, UK"
2016-01-14 12:36:33,#Police Need #Help Identifying #Walgreens #Robbery #Suspects https://t.co/m52yh5YtDr via @FOX40,"solano, ca"
2016-01-14 12:09:20,Police in Tennessee bought a month's worth of shopping for a #disabled man left hungry for days after a #robbery: https://t.co/kYKK7b14bP,United Kingdom
2016-01-14 11:13:01,New post: #US @cartridgeworld #robbery may be connected to others https://t.co/yYYFgisg2W #crime #retail,"Oxford, UK"
2016-01-14 10:53:32,"Motorist robbed of Rolex watch, 1 suspect bust https://t.co/4hH9wILc6a #Rolex #robbery #crime #Joburg @crimealertkznsa @Alesair1ZA",Johannesburg
2016-01-14 10:34:48,"@HarrysSportTips Zverev will lose, they'll take the stake for that bet and void the 1st set bet #Robbery",
2016-01-14 10:28:05,#Police: #Gunmen shoot #robbery #victim at Sonic Drive-In in E. #Houston - Jan 14 @ 5:27 AM ET  https://t.co/zPZyOlQT5g,USA
2016-01-14 08:42:43,get paid tomorrow surely they can wait #robbery,Stalybridge
2016-01-14 08:30:06,Woman robbed after accepting lift on Le Roux Avenue https://t.co/y4khuvVAFA #robbery #hitchhikers #Midrand @CrimeLineZA @Alesair1ZA,Midrand
2016-01-14 07:57:20,Reward offered in #robbery #case - Jan 14 @ 2:56 AM ET  https://t.co/fujFhZUtrQ,USA
2016-01-14 07:52:36,#Police: #Suspect fired #gun during Waukegan liquor store #robbery - Jan 14 @ 2:52 AM ET  https://t.co/QsZRqb4ONa,USA
2016-01-14 06:48:10,"Nepalma ta yesto #highway #robbery katti katti: usually disguised as ""yearly maintenance"" https://t.co/w7AzQMKUvn
#Russia #corruption",Kathmandu
2016-01-14 06:06:38,#HoustonTX #Cop pleads #Guilty 2 assisting $4Million #ArmoredTruck #Robbery https://t.co/awmTZnybaq via @PINACnews #UniversityofHouston #TX,
2016-01-14 05:33:01,Four arrested in connection to home #robbery - Jan 14 @ 12:32 AM ET  https://t.co/x1xyzCNwEn,USA
2016-01-14 04:23:41,#Police Lock Down #Schools Amid Wild #Chase After #Bank #Robbery - Jan 13 @ 11:23 PM ET  https://t.co/45kJ5wyPpg,USA
2016-01-14 04:03:05,#Police search for #suspect in Waukegan liquor store armed #robbery - Jan 13 @ 11:02 PM ET  https://t.co/fAfkf3vFIr,USA
2016-01-14 03:46:00,"$ 30,000,000,000. in overdraft fees.... Someone has to stop these banks. #Robbery",jungle again
2016-01-14 03:41:08,#Huntsville #police #investigating Quizno's #robbery on University Drive - Jan 13 @ 10:40 PM ET  https://t.co/1ooSTl4iqu,USA
2016-01-14 02:55:51,RT @RockfordScanner: #RockfordScanner 4 Arrested in Armed Robbery/Home Invasion https://t.co/bgDfFlcoYk #burglary #robbery #rockcounty,"Rockford, IL"
2016-01-14 02:42:48,#RockfordScanner 4 Arrested in Armed Robbery/Home Invasion https://t.co/bgDfFlcoYk #burglary #robbery #rockcounty,Rockford Illinois
2016-01-14 02:29:32,If 6$ airport yogurt isn't a sign of the end times I don't what what is. #robbery,
2016-01-14 01:52:12,RT @GlassHoppe: @TNorrisYEG Only if you're a buddy of @RachelNotley a fykn crony scam look at ON. https://t.co/zUtE15ZMX0 https://t.co/iI3g…,
2016-01-14 01:50:04,RT @GlassHoppe: @TNorrisYEG Only if you're a buddy of @RachelNotley a fykn crony scam look at ON. https://t.co/zUtE15ZMX0 https://t.co/iI3g…,Ottawa 
2016-01-14 01:45:58,RT @GlassHoppe: @TNorrisYEG Only if you're a buddy of @RachelNotley a fykn crony scam look at ON. https://t.co/zUtE15ZMX0 https://t.co/iI3g…,
2016-01-14 01:32:12,Watch out for high fees in your 401(k) plan! // https://t.co/RaULLGgLe0 #retirement #investing #robbery https://t.co/ntnDR3BAv7,"Cleveland, OH"
2016-01-14 01:11:19,Three Albany men plead #guilty to #violent home #invasion #robbery - Jan 13 @ 8:11 PM ET  https://t.co/dEzrGYqDgz,USA
2016-01-14 00:48:28,"Date night takes #violent turn in LaPlace, man booked with #robbery, #assault and carjacki - Jan 13 @ 7:48 PM ET  https://t.co/1dQslnmX9d",USA
2016-01-14 00:45:12,"@HidrateSpark you guys are a joke, you pushed my shipping date back another 2 months? #Robbery #TimeToSue",
2016-01-14 00:40:27,"RT @chsjnews: Do you know this man?
SJPD want to hear from you.
https://t.co/TZwgK35IjJ
#crime #sj #robbery https://t.co/DPgrtBZPlE","Saint John, New Brunswick"
2016-01-14 00:34:28,"rigging https://t.co/EpNRYdL8hv
#robbery https://t.co/bl3UjGV2oL
#colombia cocaine https://t.co/7r2iMuS8bp
#scotiabank @bill_morneau #canada",edmonton
2016-01-14 00:22:26,#Garfield Heights #police looking for vicious gas station #robbery #suspect - Jan 13 @ 7:22 PM ET  https://t.co/D2VM3wrJGs,USA
2016-01-14 00:19:37,Man arrested for #robbery after biting Wal-Mart employee - Jan 13 @ 7:19 PM ET  https://t.co/YXEfQKJwwS,USA
2016-01-13 23:58:40,#Police: Two #suspects in Suffolk #bank #robbery arrested in Nassau after pursuit ends in  - Jan 13 @ 6:58 PM ET  https://t.co/dbib6nmZNu,USA
2016-01-13 23:52:12,"Arrest Made Following #Robbery, Lockdowns - Jan 13 @ 6:52 PM ET  https://t.co/wvXmbO0Kku",USA
2016-01-13 23:41:54,Armed #robbery with injury reported near IUPUI campus - Jan 13 @ 6:41 PM ET  https://t.co/Ko8me4nTls,USA
2016-01-13 23:31:19,#Robbery #Victim's Actions Help Land #Suspects Behind Bars - Jan 13 @ 6:31 PM ET  https://t.co/Vfyipysx6D,USA
2016-01-13 23:15:59,RT @itsnemooh: Hadmy hover board for one week. last night 5 people robbed me with knives for it  #hoverboard #ottawa #theft #robbery,"Orleans, Ontario, Canada"
2016-01-13 23:12:03,Jupiter #police seek man in hotel #robbery - Jan 13 @ 6:11 PM ET  https://t.co/HkgazOy5Lo,USA
2016-01-13 22:55:37,#Victim of attempted armed #robbery knocks #gun out of #suspects hand - Jan 13 @ 5:55 PM ET  https://t.co/Orfk22xjAa,USA
2016-01-13 22:50:40,T-Mobile store employee shoots 2 armed #robbery #suspects - Jan 13 @ 5:50 PM ET  https://t.co/XhFNa2E9qB,USA
2016-01-13 22:31:48,Metro seeking #suspect after woman injured during #robbery - Jan 13 @ 5:31 PM ET  https://t.co/nlqd2n1xWg,USA
2016-01-13 22:26:45,Who robs a monk? Effing idiot.  #idiot #monk #robbery,"Indianapolis, Indiana"
2016-01-13 22:17:45,"2 men arrested following #bank #robbery, #schools locked down - Jan 13 @ 5:17 PM ET  https://t.co/EqbVkhjuE6",USA
2016-01-13 22:15:39,PHOTOS: Greenwood armed #robbery #suspect caught on camera - Jan 13 @ 5:15 PM ET  https://t.co/UunEkvvbAM,USA
2016-01-13 22:15:05,#Police investigating #robbery at Hopewell credit union https://t.co/rk4xNBZEvM https://t.co/GkQX5RsB26,"Richmond, VA"
2016-01-13 21:58:44,#Police dog helps collar #robbery #suspect - Jan 13 @ 4:58 PM ET  https://t.co/cgDyDkNWzL,USA
2016-01-13 21:34:26,What a crazy day #mayhem #robbery #eaglerock #syosset #lockdown 🙄 https://t.co/s1MLdTa0vq,New York. 
2016-01-13 21:31:36,Armed robbery at Larne takeaway https://t.co/UxwH2YyPVh #Larne #robbery #firearm #PSNI #police #appeal,Got a story? Phone 02828272303
2016-01-13 21:30:40,Armed robbery at Larne takeaway https://t.co/YXPINzM6Cm #Larne #takeaway #robbery #PSNI #police #crime #appeal,"Larne, Co Antrim, N Ireland"
2016-01-13 21:27:23,No #Death from #Marijuana except for #Robbery. . . https://t.co/sRoOE84BVi,"LasVegas, IN (LMAO)"
2016-01-13 21:18:00,#Police: Man dragged woman out of car during #robbery - Jan 13 @ 4:17 PM ET  https://t.co/YiHffhLQ46,USA
2016-01-13 21:08:15,#Police share super clear photo of Hopewell #robbery #suspect - Jan 13 @ 4:08 PM ET  https://t.co/5XUnMSQJ1J,USA
2016-01-13 20:23:56,RT @JMStaySecure: #Police actively in pursuit of #jewelry #robbery suspect &gt;&gt; https://t.co/a5uNC1rRBO https://t.co/xpSW7sih7J,New York City
2016-01-13 20:22:49,#Manchester #Police Seeking #Suspect In Attempted Armed #Robbery - Jan 13 @ 3:22 PM ET  https://t.co/2biXQpKc59,USA
2016-01-13 20:22:00,#Police actively in pursuit of #jewelry #robbery suspect &gt;&gt; https://t.co/a5uNC1rRBO https://t.co/xpSW7sih7J,Wisconsin
2016-01-13 20:02:52,Note to self: Buying a #KitKat from a vending machine is a losing proposition #robbery,
2016-01-13 19:53:49,RT @PulpNews: Arrests made in 'cold-blooded' #shooting and #robbery in Archer - Jan 13 @ 2:53 PM ET  https://t.co/x0NfstdkQX,
2016-01-13 19:53:13,Arrests made in 'cold-blooded' #shooting and #robbery in Archer - Jan 13 @ 2:53 PM ET  https://t.co/x0NfstdkQX,USA
2016-01-13 19:43:32,"1.5 billion in lottery winnings, the winner keeps 500 million. Government wins a billion. Government wins every lottery! #taxtheft #robbery","California, USA"
2016-01-13 19:10:52,OH GOD!! ( #Graphic Photos) #Robbery Suspects Dies In #Police Custody https://t.co/gLA9bth5vA,
2016-01-13 19:08:50,OH GOD!! ( #Graphic Photos) #Robbery Suspects Dies In #Police Custody https://t.co/0D5kF1xM3h,Nigeria
2016-01-13 19:08:14,OH GOD!! ( #Graphic Photos) #Robbery Suspects Dies In #Police Custody https://t.co/VyU2LB9dMB,Nigeria
2016-01-13 18:57:27,"RT @chsjnews: Do you know this man?
SJPD want to hear from you.
https://t.co/TZwgK35IjJ
#crime #sj #robbery https://t.co/DPgrtBZPlE",
2016-01-13 18:45:31,PowerBall and lotteries: A tax on the stupid! #lottery #robbery #ripoff,"California, USA"
2016-01-13 18:22:50,#Robbery #suspect in #jail for days #accused of #faking #ChestPains and #fighting with an #officer to #escape! https://t.co/hKoCc0AJK2 #wcyb,"Bristol, VA"
2016-01-13 18:20:03,"@ATT I was on auto pay &amp; you guys billed me $2,300.00 for 2 months of service #robbery #scam making the switch to @verizon today",
2016-01-13 18:13:24,"RT @chsjnews: Do you know this man?
SJPD want to hear from you.
https://t.co/TZwgK35IjJ
#crime #sj #robbery https://t.co/DPgrtBZPlE","Saint John, New Brunswick"
2016-01-13 18:02:00,"RT @chsjnews: Do you know this man?
SJPD want to hear from you.
https://t.co/TZwgK35IjJ
#crime #sj #robbery https://t.co/DPgrtBZPlE",Canada 
2016-01-13 18:00:59,Call #police with info on a #jewelry #robbery in #Massachusetts &gt;&gt; https://t.co/jGRDi4Yv2U https://t.co/dgHfyHxftx,Wisconsin
2016-01-13 17:58:03,"RT @chsjnews: Do you know this man?
SJPD want to hear from you.
https://t.co/TZwgK35IjJ
#crime #sj #robbery https://t.co/DPgrtBZPlE",Canada
2016-01-13 17:56:23,"Do you know this man?
SJPD want to hear from you.
https://t.co/GX2PAbqM6y
#crime #sj #robbery https://t.co/eHRjw16Y5P",
2016-01-13 17:56:23,"Do you know this man?
SJPD want to hear from you.
https://t.co/TZwgK35IjJ
#crime #sj #robbery https://t.co/DPgrtBZPlE","Saint John, N.B."
2016-01-13 17:51:19,@rpoultz @c2c_Rail Of course paying £3k plus I can't expect to be told an arrival time! #robbery,
2016-01-13 17:48:00,Suffolk #Police: Man Dragged Woman Out Of Car At Red Light During Brazen Daylight #Robbery - Jan 13 @ 12:47 PM ET  https://t.co/Yd1fmyDLx5,USA
2016-01-15 18:26:25,@GarantiyeSor thanks for eating into our profits and helping us not even break even on international ecommerce! @garanti #hırsız #robbery,"BA, TR, CA"
2016-01-15 18:22:10,"Just looked at tickets prices for Aladdin @TheWaterside1 
Same performance &amp; seats as we had for 2015,increased by 37% #Criminal #Robbery",Complete since '99
2016-01-15 18:15:22,Eustis investigators trying to identify three armed #robbery #suspects - Jan 15 @ 1:15 PM ET  https://t.co/aPw2URCdja,USA
2016-01-15 18:07:34,D.A.: Moonlighting Cop's #Shooting Of #Robbery #Suspect Was Justified - Jan 15 @ 1:07 PM ET  https://t.co/N2GaRwoduc,USA
2016-01-15 17:30:53,A #robbery occurred at 6am on Judah btw 6th &amp; 7th. Remember these #safetyfirst tips: https://t.co/JgZZMnAVYw  #sf https://t.co/y6mUhrDrDA,"San Francisco, CA, USA"
2016-01-15 17:21:08,How can someone like Rob Green collect £40k a week for what he delivers every week #robbery  #QPR,
2016-01-15 17:09:49,@narendramodi are you hearing us Mr.PM. .oil per barrel is &lt; 30$ but I still pay 61rs. .#robbery,India
2016-01-15 17:07:17,@mmnjug @iebckenya 22m registered voters workout to +sh2k/voter #ROBBERY!,Nairobi Kenya
2016-01-15 16:46:06,#Rockford #Police looking for four men in #an attempted #robbery - Jan 15 @ 11:45 AM ET  https://t.co/45BmCXprVp,USA
2016-01-15 16:45:19,WPD responds to attempted armed #robbery of taxi driver - Jan 15 @ 11:45 AM ET  https://t.co/gNoDRHYlKO,USA
2016-01-15 16:42:13,OK settling Stoxx 10 pts higher than the trade is a bit much guys. #Robbery,Charlotte
2016-01-15 16:36:27,#Nassau Authorities Investigating #Roosevelt Two-On-One Street #Mugging Incident @NassauCountyPD #Crime #Robbery https://t.co/yvjVAi1ZQ2,Long Island New York
2016-01-15 16:23:39,Office improvements #officelife #robbery #pengate #scandal #sign #work #emoji https://t.co/IQPOFctWa7,"Stoke-on-Trent, England"
2016-01-15 16:22:56,My face seeing my paycheck after taxes #horseshit #robbery #'murica https://t.co/fncnWRiF8U,
2016-01-15 16:06:21,RT @NorwichBulletin: #PlainfieldCT police respond to #BankRobbery https://t.co/MhUDEM72We @abensonNB #Ctnews #Crime #Robbery https://t.co/M…,"Norwich, CT"
2016-01-15 16:06:16,#PlainfieldCT police respond to #BankRobbery https://t.co/MhUDEM72We @abensonNB #Ctnews #Crime #Robbery https://t.co/MOAtiCwwqw,"Norwich, Conn."
2016-01-15 15:54:52,"#Armed Man #Shot By Security Guard During Attempted #FranklinSquare Bank Heist, #Cops Say @NassauCountyPD #Robbery https://t.co/EUy8YOL9qu",Long Island New York
2016-01-15 15:44:11,RT @archetype2014: RT #PEOPLE DON'T BE THIS 2016! #BB #CBB #CBBBOTS #CBB2016 #VAMPIRE WITH #FAKE #CIRCUS &amp; #RIGGED #ROBBERY OF SOULS! https…,Everywhere
2016-01-15 15:06:03,@GarantiyeSor what's up with your ridiculous transfer fees? $30 every time I want to receive money in my account? #hırsız #robbery,"BA, TR, CA"
2016-01-15 14:31:57,@888poker will you still take 20% when the dollar is close to parody? If so see ya! #robbery,Labrador 
2016-01-15 14:25:06,Larne takeaway staff shield pregnant colleague during second armed robbery in two days https://t.co/uWE8FSgPe4 #Larne #robbery #NINEWS,"Larne, Co Antrim, N Ireland"
2016-01-15 14:22:28,Larne takeaway staff shield pregnant colleague during second armed robbery in two days https://t.co/32Cg60Xh7f #Larne #robbery #NINEWS,Got a story? Phone 02828272303
2016-01-15 13:39:39,"https://t.co/8zX0EcPQ2l (Lahore Bank Robbery)
#guardwithrobbers #Lahore #bank #robbery #millionrupeeslooted... https://t.co/lFfA2ZjV8S",Karachi
2016-01-15 13:15:02,"#Franklin Square #Chase #bank #robbery attempt ends with #suspect shot, #police say - Jan 15 @ 8:14 AM ET  https://t.co/iNAG3I5Q0T",USA
2016-01-15 13:02:45,"Lahore Bank Robbery https://t.co/MBGhHVAfSx
#guardwithrobbers #Lahore #bank #robbery #millionrupeeslooted https://t.co/9Q2y0FMc4s",Karachi
2016-01-15 13:01:48,"#Police: #Teen faces charges in restaurant killing, #robbery - Jan 15 @ 8:01 AM ET  https://t.co/D5CsY87cxw",USA
2016-01-15 12:45:57,I also want a billion! #billion #robbery #røveri #milliarder Isn't bad to steal a billion from the Bank!,Russia 
2016-01-15 12:23:45,That's pretty brutal #robbery https://t.co/I6tseT4Yn5,Whitechapel
2016-01-15 12:10:27,"Well, damn. Fix the problems NOW; clearly the state should never been granted control. #robbery #EducationFirst https://t.co/abdXzKhFXQ",Texas
2016-01-15 11:58:36,#Columbus SWAT Nabs Trio Of Armed #Robbery #Suspects; One Shot - Jan 15 @ 6:58 AM ET  https://t.co/d52epZDZav,USA
2016-01-15 11:57:44,Man shot during #West Ridge armed #robbery - Jan 15 @ 6:57 AM ET  https://t.co/btHkhsO2cn,USA
2016-01-15 10:10:02,RT @ibakatv: #Rowdy #Argument inside a house During a #Street #Robbery #imebishop @belindaeffah #Movie: https://t.co/X4QIL1MiTd https://t.c…,"Kalispell, MT"
2016-01-15 10:04:27,#Police arrest #suspect in Thursday #bank #robbery in South #Scranton - Jan 15 @ 5:04 AM ET  https://t.co/KGpv0GoGWf,USA
2016-01-15 09:58:50,#highway #robbery #weg #gejat #Russian #official #suspected of #stealing 30 miles of #road https://t.co/Wy8KVaLBGm,woonkamer
2016-01-15 09:58:47,#Rowdy #Argument inside a house During a #Street #Robbery #imebishop @belindaeffah #Movie: https://t.co/X4QIL1MiTd https://t.co/LvZM1b7pWQ,"Minnesota, United States"
2016-01-15 09:10:59,#RockfordScanner Attempted Armed Robbery In Rockford https://t.co/PqV77uYyTU #robbery #rockford #ataround1930hrs,Rockford Illinois
2016-01-15 09:08:52,RT @NL_Times: Two arrests made in #weird #ZwartePiet armed #robbery. #WTF https://t.co/6QtZWRvPeJ,UK & Holland
2016-01-15 08:52:29,"Man, woman charged with armed #robbery in downtown #Dallas - Jan 15 @ 3:52 AM ET  https://t.co/ED1yCbCaLQ",USA
2016-01-15 08:47:58,"Three charged in Waterboro #robbery, #kidnapping - Jan 15 @ 3:47 AM ET  https://t.co/OUM3lrjtyv",USA
2016-01-15 08:28:38,Two arrests made in #weird #ZwartePiet armed #robbery. #WTF https://t.co/6QtZWRvPeJ,The Netherlands
2016-01-15 07:30:13,"#HighCourt asks why no action against #cop who ‘instigated’ a #robbery @ https://t.co/8T83AEPwBm
#Corruption https://t.co/KGcbDQCc2f",India
2016-01-15 07:27:53,Oakley: 4 East Bay men arrested on suspicion of home #invasion #robbery - Jan 15 @ 2:27 AM ET  https://t.co/qzrwTbAczl,USA
2016-01-15 06:37:03,#Robbery at Pashene village of Murbad tehsil #jobs #500K #: #Thane: Two unidentified persons robbed a family i... https://t.co/jIYG2ebGWc,
2016-01-15 05:57:16,Man shot during #robbery in #West Ridge - Jan 15 @ 12:57 AM ET  https://t.co/af4UCu5EEu,USA
2016-01-15 05:31:09,I can't believe The Tribe wasn't nominated for an Oscar. @Myroslav_Plemya deserved a Best Director nomination at the very least. #robbery,"Saskatoon, SK"
2016-01-15 05:12:13,"I finally found out who the ""They"" is that don't want you to win @djkhaled #Madden16 #Robbery #They",
2016-01-15 05:00:50,NEW INFO: 19-year-old charged with capital #murder in Jack's #robbery - Jan 15 @ 12:00 AM ET  https://t.co/CgM1EjWuZ4,USA
2016-01-15 04:35:00,Highland Meijer #evacuated as #police search for #robbery #suspects - Jan 14 @ 11:34 PM ET  https://t.co/IsOjA9ihPp,USA
2016-01-15 04:07:04,#Police identify #suspect in South #Scranton #bank #robbery - Jan 14 @ 11:06 PM ET  https://t.co/KEk8rCaH8j,USA
2016-01-15 04:05:56,YOU CAUSE MOST #MURDER #CRIME #ROBBERY #CORRUPTION #TORTURE IN WORLD THROUGH SUPPORTING #DRUG #PROHIBITION + #PRESCRIPTION! #NO! #FRED4PREZ!,"CALIFORNIA, USA"
2016-01-15 02:58:27,#APD #Investigating possible #attempted #robbery - https://t.co/dKBdBkKZcv #AlexandriaCrime https://t.co/rhyjImgQ10,www.oldtownpost.com
2016-01-15 02:37:21,"Should have put both arms thru FIRST
Hatton Garden raid: BBC's Daniel Sandford recreates vault scramble https://t.co/bRX9qPiRuk #robbery",
2016-01-15 02:09:34,@evilpez4 you must have been at Sobeys looking at the $6.99 they wanted for a cauliflower #robbery,Charlottetown. PEI
2016-01-15 01:46:05,Remarkable. #Vancouver  when they approve bike lanes it happens in weeks. But the fees are #robbery  https://t.co/Zj4namE0u4,
2016-01-15 01:43:54,"Person Shot During #Bank #Robbery In #Franklin Square, #Long #Island - Jan 14 @ 8:43 PM ET  https://t.co/VeZxcXhZVt",USA
2016-01-15 01:26:48,Will Smith not nominated for Oscar! Ridiculous. It's like having Xmas without Santa! Wake up Academy! #OscarNoms #WillSmith #robbery #fedup,
2016-01-15 01:25:00,BREAKING NEWS: Student Escapes Gunpoint Robbery https://t.co/nh0pr3y9Xg #georgiastate #gsu #gstv #studentmedia #guns #robbery #news #Atlanta,
2016-01-15 01:16:44,#Antioch: Uncharged #suspect in 2014 #murder arrested after home #invasion #robbery - Jan 14 @ 8:16 PM ET  https://t.co/R9okeDlMtV,USA
2016-01-15 01:05:43,RT @CBSSF: #SantaClara #police release sketch of #suspect in park #stabbing and #robbery https://t.co/q6czbbVND6 https://t.co/4DXzmAFO1v,
2016-01-15 01:05:16,"East Northport #bank #robbery leads to #police car crash, Suffolk cops say - Jan 14 @ 8:05 PM ET  https://t.co/0xg5IxXCtN",USA
2016-01-15 01:05:00,"#Bank #robbery in #Franklin Square ends in #shooting, cops say - Jan 14 @ 8:04 PM ET  https://t.co/JkrG2w9tmt",USA
2016-01-15 00:42:59,Vidalia #Police searching for armed #robbery #suspect - Jan 14 @ 7:42 PM ET  https://t.co/JD3YQre0kG,USA
2016-01-15 00:40:02,#SantaClara #police release sketch of #suspect in park #stabbing and #robbery https://t.co/ksl0bbVSCp https://t.co/0tNzEq3Vtf,San Francisco Bay Area
2016-01-15 00:40:01,#SantaClara #police release sketch of #suspect in park #stabbing and #robbery https://t.co/q6czbbVND6 https://t.co/4DXzmAFO1v,San Francisco Bay Area
2016-01-15 00:08:29,#Chicago man charged with #robbery of #Burbank #bank - Jan 14 @ 7:08 PM ET  https://t.co/xTwSERs7Cd,USA
2016-01-15 00:00:06,#Russia highway #robbery: #Official #'stole 50km road' https://t.co/j0WJhrdJ7G,bangalore
2016-01-14 23:55:22,Waukegan #police issue warning after armed #robbery at liquor store - Jan 14 @ 6:55 PM ET  https://t.co/sq1ws97GRl,USA
2016-01-14 23:52:51,I cannot endorse what they did but... I cannot help admiring their courage and chutzpah. Splendidly bold. #robbery https://t.co/oq4Mse7Vut,"Cobham, Surrey, UK"
2016-01-14 23:41:37,Spartanburg man #sentenced to life in #prison for armed #robbery - Jan 14 @ 6:41 PM ET  https://t.co/uYn3BP25kd,USA
2016-01-14 23:41:19,@CRED_by_Crains @Dennis_Rodkin @CrainsChicago have to reduce student loan debt. predatory interest rates on the loans #robbery,
2016-01-14 23:18:29,"Man #killed in December shoot-out with #NOPD was #gunman in Orleans, #Jefferson #robbery  - Jan 14 @ 6:18 PM ET  https://t.co/qyyvGPJyuM",USA
2016-01-14 23:08:08,Plea reached in armed robbery of poker party #robbery https://t.co/Xku4cvdGAJ,
2016-01-14 22:55:54,"#Gainesville #teen surrenders in Archer #robbery, #shooting #case - Jan 14 @ 5:55 PM ET  https://t.co/5H8iJApT4L",USA
2016-01-14 22:43:30,#N.J. Supreme Court orders new trial for #Jersey City man convicted of armed #robbery - Jan 14 @ 5:43 PM ET  https://t.co/MbR633gzE0,USA
2016-01-14 22:41:23,RT @archetype2014: RT #PEOPLE DON'T BE THIS 2016! #BB #CBB #CBBBOTS #CBB2016 #VAMPIRE WITH #FAKE #CIRCUS &amp; #RIGGED #ROBBERY OF SOULS! https…,Everywhere
2016-01-14 22:35:32,Images released after #BoyntonBeach #bank #robbery https://t.co/jYTA9JXskv https://t.co/7nVnZ5yr9G,Miami
2016-01-14 22:34:41,#Gregg #Co. sheriff asks for public's help finding armed #robbery #suspect - Jan 14 @ 5:34 PM ET  https://t.co/DCkYbyfPx3,USA
2016-01-14 22:30:35,#smokefree £7.80 for a packet of #mayfair also ? Its like were being forced to stop anyway ! And have no choice ! #tax its #robbery,
2016-01-14 22:05:19,"#Kevin Highland, one of two charged in #bank #robbery, ordered held without bail - Jan 14 @ 5:05 PM ET  https://t.co/O1ShdIYTYN",USA
2016-01-14 21:51:52,Fancy using your own car in the biggest robbery in UK history #skoolboyerror #oldmen #robbery,
2016-01-14 21:35:49,"#SCPD: Two Men #Arrested After Bay Shore #Bank #Robbery, High-Speed #Police #Pursuit @SCPDHq #Crime https://t.co/45FgddsE7y",Long Island New York
2016-01-14 21:17:33,Surely they will do a movie of this tale @larrylamb47 would be fab who else? #HattonGarden #BadDadsArmy #Robbery #Hollywood,Hertfordshire
